Data;Evap;Prec;Temp;Umid;Vent;Nome
1992-01-24;0,4;72,6;20,1;95,3;1,3;Belo Horizonte
1992-01-25;2,7;16,5;21,5;78,8;1,7;Belo Horizonte
1992-01-26;1,6;0,0;23,1;74,3;1,3;Belo Horizonte
1992-01-27;3,4;0,0;22,8;78,8;1,9;Belo Horizonte
1992-01-28;2,8;9,3;23,9;75,0;1,7;Belo Horizonte
1992-01-29;2,9;2,2;23,5;77,0;2,6;Belo Horizonte
1992-01-30;4,0;0,0;22,4;84,0;2,1;Belo Horizonte
1992-01-31;2,6;6,2;21,5;84,3;2,4;Belo Horizonte
1992-02-01;2,1;4,4;20,8;80,5;1,6;Belo Horizonte
1992-02-02;4,0;3,2;19,1;91,0;2,0;Belo Horizonte
1992-02-03;1,6;32,0;19,7;91,0;2,7;Belo Horizonte
1992-02-04;0,9;51,2;18,5;91,8;2,1;Belo Horizonte
1992-02-05;1,4;10,4;21,2;84,3;1,5;Belo Horizonte
1992-02-06;2,1;10,7;20,6;80,8;2,9;Belo Horizonte
1992-02-07;3,5;0,0;19,8;87,3;2,2;Belo Horizonte
1992-02-08;2,3;7,0;20,2;75,8;2,7;Belo Horizonte
1992-02-09;3,6;0,0;19,3;90,5;2,5;Belo Horizonte
1992-02-10;1,6;12,0;21,1;65,3;2,5;Belo Horizonte
1992-02-11;5,0;0,0;22,1;58,0;2,5;Belo Horizonte
1992-02-12;7,0;0,0;22,2;62,0;2,1;Belo Horizonte
1992-02-13;6,5;0,0;23,3;58,3;2,1;Belo Horizonte
1992-02-14;7,2;0,0;23,7;53,5;2,8;Belo Horizonte
1992-02-15;7,1;0,0;23,5;56,8;1,8;Belo Horizonte
1992-02-16;7,2;0,0;23,9;55,3;2,9;Belo Horizonte
1992-02-17;7,4;0,0;23,8;59,3;3,2;Belo Horizonte
1992-02-18;8,0;0,0;24,3;56,3;3,0;Belo Horizonte
1992-02-19;6,3;0,0;24,5;52,0;2,0;Belo Horizonte
1992-02-20;8,5;0,0;24,0;54,5;2,9;Belo Horizonte
1992-02-21;8,2;0,0;25,0;54,8;2,0;Belo Horizonte
1992-02-22;5,3;0,0;24,9;57,0;1,5;Belo Horizonte
1992-02-23;7,0;0,0;24,5;53,8;2,4;Belo Horizonte
1992-02-24;7,2;0,0;24,6;59,8;2,1;Belo Horizonte
1992-02-25;5,6;0,0;24,8;61,8;1,7;Belo Horizonte
1992-02-26;4,4;6,6;21,4;86,0;0,8;Belo Horizonte
1992-02-27;1,4;29,0;24,5;65,3;1,4;Belo Horizonte
1992-02-28;3,4;6,4;22,0;79,3;1,2;Belo Horizonte
1992-02-29;3,0;3,8;22,6;76,8;1,7;Belo Horizonte
1992-03-01;3,4;30,1;21,4;78,3;2,9;Belo Horizonte
1992-03-02;3,1;22,2;19,7;83,8;2,0;Belo Horizonte
1992-03-03;2,4;4,4;22,6;72,3;2,1;Belo Horizonte
1992-03-04;3,6;0,0;24,1;58,3;2,1;Belo Horizonte
1992-03-05;5,1;0,0;24,5;57,0;2,2;Belo Horizonte
1992-03-06;5,9;0,0;24,5;51,8;1,7;Belo Horizonte
1992-03-07;7,8;0,0;24,1;62,8;2,9;Belo Horizonte
1992-03-08;5,9;0,0;NA;NA;1,7;Belo Horizonte
1992-03-09;3,3;0,0;24,8;54,8;2,9;Belo Horizonte
1992-03-10;6,6;0,0;23,1;64,3;2,9;Belo Horizonte
1992-03-11;6,5;0,0;22,8;68,5;3,5;Belo Horizonte
1992-03-12;5,6;0,0;23,9;65,5;2,5;Belo Horizonte
1992-03-13;5,5;0,0;23,0;69,3;3,1;Belo Horizonte
1992-03-14;5,4;1,8;23,0;62,5;2,1;Belo Horizonte
1992-03-15;5,8;0,0;22,9;66,5;2,0;Belo Horizonte
1992-03-16;4,8;0,0;23,8;61,0;1,8;Belo Horizonte
1992-03-17;4,7;0,0;22,8;73,8;1,4;Belo Horizonte
1992-03-18;3,2;2,4;22,5;83,5;1,5;Belo Horizonte
1992-03-19;2,8;1,8;23,7;65,3;2,1;Belo Horizonte
1992-03-20;4,6;0,0;23,6;60,8;3,0;Belo Horizonte
1992-03-21;6,5;0,0;23,4;59,3;3,2;Belo Horizonte
1992-03-22;7,0;0,0;22,4;69,0;3,0;Belo Horizonte
1992-03-23;5,1;0,0;23,0;56,5;2,5;Belo Horizonte
1992-03-24;7,1;0,0;23,6;59,0;2,2;Belo Horizonte
1992-03-25;5,8;0,0;22,7;69,8;1,7;Belo Horizonte
1992-03-26;4,8;0,0;23,8;61,8;2,3;Belo Horizonte
1992-03-27;6,2;0,0;23,4;61,3;2,7;Belo Horizonte
1992-03-28;6,3;0,0;23,4;60,8;2,7;Belo Horizonte
1992-03-29;6,4;0,0;23,4;59,0;2,7;Belo Horizonte
1992-03-30;6,6;0,0;24,2;53,0;2,4;Belo Horizonte
1992-03-31;6,5;0,0;25,0;56,8;2,2;Belo Horizonte
1992-04-01;5,9;0,0;24,6;59,5;2,4;Belo Horizonte
1992-04-02;6,6;0,0;25,1;57,8;1,6;Belo Horizonte
1992-04-03;5,7;0,0;23,5;74,5;1,6;Belo Horizonte
1992-04-04;3,3;0,0;25,3;63,3;1,3;Belo Horizonte
1992-04-05;5,2;0,0;25,3;62,5;1,6;Belo Horizonte
1992-04-06;4,6;0,0;24,2;69,0;1,6;Belo Horizonte
1992-04-07;3,9;0,0;25,6;64,5;1,8;Belo Horizonte
1992-04-08;5,0;0,0;25,9;61,3;1,8;Belo Horizonte
1992-04-09;6,0;0,0;22,5;80,5;2,3;Belo Horizonte
1992-04-10;3,3;0,5;21,3;74,8;1,8;Belo Horizonte
1992-04-11;3,6;0,0;22,7;65,0;2,4;Belo Horizonte
1992-04-12;5,7;0,0;22,8;64,3;2,5;Belo Horizonte
1992-04-13;5,5;0,0;23,4;62,8;1,8;Belo Horizonte
1992-04-14;5,1;0,0;22,8;66,0;1,4;Belo Horizonte
1992-04-15;3,2;3,2;22,4;76,3;1,7;Belo Horizonte
1992-04-16;3,6;18,0;22,3;66,5;1,9;Belo Horizonte
1992-04-17;2,3;12,0;21,9;73,0;1,7;Belo Horizonte
1992-04-18;5,4;0,0;22,9;61,5;1,6;Belo Horizonte
1992-04-19;4,7;0,0;23,1;53,0;1,8;Belo Horizonte
1992-04-20;5,8;0,0;23,7;56,3;1,4;Belo Horizonte
1992-04-21;5,2;0,0;22,4;67,0;1,9;Belo Horizonte
1992-04-22;3,0;6,6;21,3;82,8;1,1;Belo Horizonte
1992-04-23;2,0;0,9;22,3;81,5;2,1;Belo Horizonte
1992-04-24;2,8;15,4;22,9;76,3;1,3;Belo Horizonte
1992-04-25;2,8;1,8;21,8;79,8;1,4;Belo Horizonte
1992-04-26;2,4;0,0;22,9;77,0;2,0;Belo Horizonte
1992-04-27;2,9;11,0;23,7;66,0;1,8;Belo Horizonte
1992-04-28;5,0;0,0;21,8;62,0;2,5;Belo Horizonte
1992-04-29;4,8;0,0;22,6;67,3;1,8;Belo Horizonte
1992-04-30;3,2;3,2;23,0;71,5;1,2;Belo Horizonte
1992-05-01;3,0;0,0;24,0;66,5;1,6;Belo Horizonte
1992-05-02;3,3;0,0;23,5;67,5;0,9;Belo Horizonte
1992-05-03;4,1;0,0;22,3;71,5;2,9;Belo Horizonte
1992-05-04;4,1;0,0;21,4;74,8;2,4;Belo Horizonte
1992-05-05;3,8;0,0;21,8;68,3;1,8;Belo Horizonte
1992-05-06;3,4;0,2;21,6;70,5;0,8;Belo Horizonte
1992-05-07;2,8;10,2;21,9;68,0;1,3;Belo Horizonte
1992-05-08;3,5;0,0;22,5;63,3;1,5;Belo Horizonte
1992-05-09;4,1;0,0;23,0;63,0;1,5;Belo Horizonte
1992-05-10;4,6;0,0;21,5;66,8;2,4;Belo Horizonte
1992-05-11;4,9;0,0;22,0;64,5;1,7;Belo Horizonte
1992-05-12;4,0;0,0;22,0;63,8;1,3;Belo Horizonte
1992-05-13;3,9;0,0;22,1;64,0;1,7;Belo Horizonte
1992-05-14;4,7;0,0;23,4;60,8;1,5;Belo Horizonte
1992-05-15;4,8;0,0;23,6;58,0;1,3;Belo Horizonte
1992-05-16;4,6;0,0;23,6;60,0;1,2;Belo Horizonte
1992-05-17;4,4;0,0;22,9;53,0;1,4;Belo Horizonte
1992-05-18;5,7;0,0;22,6;52,0;0,4;Belo Horizonte
1992-05-19;5,9;0,0;23,4;54,5;0,8;Belo Horizonte
1992-05-20;5,0;0,0;21,8;74,3;2,4;Belo Horizonte
1992-05-21;3,1;9,8;21,3;74,8;1,6;Belo Horizonte
1992-05-22;3,8;0,0;21,2;69,8;0,5;Belo Horizonte
1992-05-23;4,0;0,0;20,0;70,0;2,3;Belo Horizonte
1992-05-24;3,5;1,2;20,9;62,3;1,3;Belo Horizonte
1992-05-25;7,7;0,0;20,2;64,5;1,9;Belo Horizonte
1992-05-26;5,3;0,0;20,1;67,8;1,4;Belo Horizonte
1992-05-27;4,0;0,0;20,2;74,3;1,8;Belo Horizonte
1992-05-28;3,0;0,0;21,0;65,8;1,0;Belo Horizonte
1992-05-29;3,6;0,0;21,2;67,5;1,6;Belo Horizonte
1992-05-30;3,6;0,0;21,0;65,8;1,3;Belo Horizonte
1992-05-31;5,0;0,0;22,0;61,3;1,1;Belo Horizonte
1992-06-01;4,8;0,0;20,8;63,8;1,6;Belo Horizonte
1992-06-02;4,8;0,0;20,5;63,3;2,6;Belo Horizonte
1992-06-03;4,4;0,0;21,4;60,8;0,9;Belo Horizonte
1992-06-04;3,7;0,0;21,6;64,5;0,7;Belo Horizonte
1992-06-05;4,1;0,0;23,6;56,5;1,3;Belo Horizonte
1992-06-06;4,9;0,0;23,7;60,8;1,6;Belo Horizonte
1992-06-07;4,3;0,0;23,3;58,5;1,9;Belo Horizonte
1992-06-08;7,2;0,0;22,0;52,8;1,3;Belo Horizonte
1992-06-09;6,1;0,0;20,7;61,5;1,1;Belo Horizonte
1992-06-10;4,6;0,0;20,6;63,5;1,1;Belo Horizonte
1992-06-11;3,5;0,0;20,9;66,5;1,1;Belo Horizonte
1992-06-12;3,6;0,0;21,0;66,8;1,7;Belo Horizonte
1992-06-13;4,9;0,0;18,6;72,0;2,3;Belo Horizonte
1992-06-14;4,5;0,0;18,3;58,5;2,3;Belo Horizonte
1992-06-15;5,7;0,0;16,8;59,3;1,5;Belo Horizonte
1992-06-16;6,0;0,0;17,2;60,5;2,0;Belo Horizonte
1992-06-17;6,5;0,0;17,3;56,5;1,7;Belo Horizonte
1992-06-18;5,5;0,0;16,8;68,0;1,7;Belo Horizonte
1992-06-19;5,0;0,0;17,7;59,3;1,9;Belo Horizonte
1992-06-20;6,0;0,0;18,6;69,0;2,2;Belo Horizonte
1992-06-21;4,2;0,0;18,1;69,3;3,0;Belo Horizonte
1992-06-22;4,3;0,0;19,2;67,3;1,9;Belo Horizonte
1992-06-23;3,8;0,0;19,6;63,5;2,2;Belo Horizonte
1992-06-24;4,2;0,0;19,0;62,8;2,3;Belo Horizonte
1992-06-25;4,6;0,0;18,6;63,8;1,8;Belo Horizonte
1992-06-26;5,4;0,0;18,2;65,8;1,7;Belo Horizonte
1992-06-27;4,5;0,0;19,3;70,5;1,1;Belo Horizonte
1992-06-28;3,5;0,0;19,9;60,0;0,9;Belo Horizonte
1992-06-29;3,6;0,0;20,5;55,5;0,9;Belo Horizonte
1992-06-30;4,4;0,0;21,1;61,5;1,8;Belo Horizonte
1992-07-01;4,0;0,0;21,5;56,8;2,0;Belo Horizonte
1992-07-02;5,0;0,0;22,2;55,3;1,4;Belo Horizonte
1992-07-03;5,8;0,0;21,1;66,0;1,8;Belo Horizonte
1992-07-04;5,5;0,0;19,9;68,0;2,5;Belo Horizonte
1992-07-05;5,0;0,0;19,4;63,8;2,4;Belo Horizonte
1992-07-06;3,9;0,0;20,0;55,5;1,5;Belo Horizonte
1992-07-07;4,7;0,0;19,6;64,8;2,3;Belo Horizonte
1992-07-08;5,2;0,0;17,9;67,5;2,7;Belo Horizonte
1992-07-09;4,6;0,0;17,4;76,0;2,3;Belo Horizonte
1992-07-10;2,9;16,0;18,0;66,3;2,3;Belo Horizonte
1992-07-11;4,9;0,0;17,8;68,8;3,1;Belo Horizonte
1992-07-12;4,8;0,0;18,2;70,5;3,5;Belo Horizonte
1992-07-13;4,7;0,0;18,1;69,3;2,3;Belo Horizonte
1992-07-14;3,9;0,0;19,0;63,0;1,5;Belo Horizonte
1992-07-15;4,1;0,0;20,2;51,5;1,2;Belo Horizonte
1992-07-16;5,4;0,0;21,5;48,8;1,0;Belo Horizonte
1992-07-17;6,6;0,0;20,7;64,3;2,3;Belo Horizonte
1992-07-18;4,4;0,0;19,8;58,0;2,6;Belo Horizonte
1992-07-19;5,6;0,0;20,3;52,5;1,8;Belo Horizonte
1992-07-20;6,0;0,0;19,1;57,5;2,6;Belo Horizonte
1992-07-21;6,6;0,0;19,0;58,5;1,4;Belo Horizonte
1992-07-22;4,5;0,0;19,8;65,3;1,0;Belo Horizonte
1992-07-23;3,9;0,0;19,4;67,5;2,1;Belo Horizonte
1992-07-24;4,6;0,0;15,4;75,0;2,6;Belo Horizonte
1992-07-25;3,7;0,0;15,7;69,5;2,3;Belo Horizonte
1992-07-26;4,2;0,0;15,2;65,0;2,2;Belo Horizonte
1992-07-27;4,5;0,0;16,1;62,0;2,6;Belo Horizonte
1992-07-28;4,9;0,0;17,6;57,0;1,5;Belo Horizonte
1992-07-29;4,3;0,0;19,1;55,0;1,8;Belo Horizonte
1992-07-30;4,7;0,0;20,3;51,3;1,2;Belo Horizonte
1992-07-31;5,1;0,0;21,4;46,0;1,0;Belo Horizonte
1992-08-01;6,4;0,0;21,5;45,3;0,9;Belo Horizonte
1992-08-02;NA;0,0;20,5;54,3;1,7;Belo Horizonte
1992-08-03;NA;0,0;19,2;62,0;3,1;Belo Horizonte
1992-08-04;6,6;0,0;18,7;65,0;2,3;Belo Horizonte
1992-08-05;5,3;0,0;19,8;56,5;2,5;Belo Horizonte
1992-08-06;6,1;0,0;19,5;54,8;2,4;Belo Horizonte
1992-08-07;7,1;0,0;18,7;64,5;2,7;Belo Horizonte
1992-08-08;5,6;0,0;19,5;52,3;2,1;Belo Horizonte
1992-08-09;5,9;0,0;19,0;54,0;2,9;Belo Horizonte
1992-08-10;7,8;0,0;19,2;60,8;2,8;Belo Horizonte
1992-08-11;5,7;0,0;18,0;64,3;3,2;Belo Horizonte
1992-08-12;5,0;0,0;19,6;54,5;1,0;Belo Horizonte
1992-08-13;4,5;0,9;18,7;68,0;1,8;Belo Horizonte
1992-08-14;4,5;16,9;18,5;65,5;1,7;Belo Horizonte
1992-08-15;5,7;0,0;18,8;71,0;2,5;Belo Horizonte
1992-08-16;5,1;0,0;18,6;66,3;2,0;Belo Horizonte
1992-08-17;4,9;0,0;18,3;58,0;2,8;Belo Horizonte
1992-08-18;6,3;0,0;19,2;56,8;1,2;Belo Horizonte
1992-08-19;5,0;0,0;20,3;57,5;1,9;Belo Horizonte
1992-08-20;5,8;2,5;20,8;68,5;1,9;Belo Horizonte
1992-08-21;5,7;0,0;19,8;72,5;3,2;Belo Horizonte
1992-08-22;5,0;0,0;20,6;63,0;2,3;Belo Horizonte
1992-08-23;0,4;0,0;21,5;63,0;1,7;Belo Horizonte
1992-08-24;4,4;0,0;22,1;53,8;1,5;Belo Horizonte
1992-08-25;6,2;0,0;20,8;67,5;2,8;Belo Horizonte
1992-08-26;5,1;0,0;20,7;65,8;2,6;Belo Horizonte
1992-08-27;6,0;0,0;20,2;67,0;2,4;Belo Horizonte
1992-08-28;5,5;0,0;21,7;60,3;1,8;Belo Horizonte
1992-08-29;6,3;0,0;22,0;59,8;2,7;Belo Horizonte
1992-08-30;7,6;0,0;19,6;68,3;3,3;Belo Horizonte
1992-08-31;5,1;0,0;20,4;61,5;2,9;Belo Horizonte
1992-09-01;6,7;0,0;20,3;59,8;2,2;Belo Horizonte
1992-09-02;6,9;0,0;20,7;55,5;2,7;Belo Horizonte
1992-09-03;3,7;0,0;22,7;57,8;1,4;Belo Horizonte
1992-09-04;6,0;0,0;22,3;70,8;2,3;Belo Horizonte
1992-09-05;4,4;2,0;20,6;81,8;2,7;Belo Horizonte
1992-09-06;3,6;7,9;18,7;90,0;0,7;Belo Horizonte
1992-09-07;1,2;9,0;17,0;82,0;1,9;Belo Horizonte
1992-09-08;3,1;0,4;18,6;67,0;2,5;Belo Horizonte
1992-09-09;5,7;0,0;18,6;54,8;2,6;Belo Horizonte
1992-09-10;6,0;0,0;18,1;54,8;2,7;Belo Horizonte
1992-09-11;7,4;0,0;17,6;61,8;2,4;Belo Horizonte
1992-09-12;6,0;0,0;15,4;80,3;2,4;Belo Horizonte
1992-09-13;3,8;2,4;18,6;62,5;2,8;Belo Horizonte
1992-09-14;5,6;0,0;19,2;70,5;3,2;Belo Horizonte
1992-09-15;5,6;0,0;19,1;72,0;2,8;Belo Horizonte
1992-09-16;5,2;0,0;20,3;77,3;1,9;Belo Horizonte
1992-09-17;3,5;28,0;18,3;91,3;0,9;Belo Horizonte
1992-09-18;0,9;1,6;19,6;85,8;0,8;Belo Horizonte
1992-09-19;2,3;0,0;20,0;77,5;1,5;Belo Horizonte
1992-09-20;2,7;0,0;19,7;78,8;3,3;Belo Horizonte
1992-09-21;4,2;0,0;19,6;74,0;3,2;Belo Horizonte
1992-09-22;4,9;0,0;20,5;61,5;3,2;Belo Horizonte
1992-09-23;6,1;0,0;21,2;66,5;3,0;Belo Horizonte
1992-09-24;5,7;0,0;21,8;63,3;2,9;Belo Horizonte
1992-09-25;6,2;0,0;23,2;62,8;2,4;Belo Horizonte
1992-09-26;4,9;13,6;20,2;88,8;1,6;Belo Horizonte
1992-09-27;2,1;0,8;18,2;93,0;1,7;Belo Horizonte
1992-09-28;0,8;28,0;21,0;74,0;1,3;Belo Horizonte
1992-09-29;3,6;0,0;19,8;73,5;2,6;Belo Horizonte
1992-09-30;4,5;0,0;20,1;71,3;2,6;Belo Horizonte
1992-10-01;4,9;0,0;20,3;68,8;2,8;Belo Horizonte
1992-10-02;4,6;0,0;19,7;87,5;1,5;Belo Horizonte
1992-10-03;1,5;3,0;20,1;85,0;1,1;Belo Horizonte
1992-10-04;1,5;7,8;22,0;72,3;1,5;Belo Horizonte
1992-10-05;4,5;0,0;19,6;76,5;3,0;Belo Horizonte
1992-10-06;3,7;0,0;20,3;75,5;1,8;Belo Horizonte
1992-10-07;3,3;0,0;22,4;63,8;2,2;Belo Horizonte
1992-10-08;5,4;0,0;19,7;85,5;1,1;Belo Horizonte
1992-10-09;1,6;28,0;19,0;82,0;2,7;Belo Horizonte
1992-10-10;2,6;19,4;17,1;73,3;4,8;Belo Horizonte
1992-10-11;3,8;0,0;19,4;75,0;2,3;Belo Horizonte
1992-10-12;3,6;0,0;21,0;72,5;1,4;Belo Horizonte
1992-10-13;2,7;0,0;23,2;66,0;1,7;Belo Horizonte
1992-10-14;4,7;2,0;21,4;75,3;2,4;Belo Horizonte
1992-10-15;4,9;0,0;22,0;67,0;2,9;Belo Horizonte
1992-10-16;5,3;0,0;23,1;66,0;2,2;Belo Horizonte
1992-10-17;6,5;0,0;23,8;50,5;2,6;Belo Horizonte
1992-10-18;8,1;0,0;24,1;50,8;2,0;Belo Horizonte
1992-10-19;7,9;0,0;24,7;51,3;1,3;Belo Horizonte
1992-10-20;7,5;0,0;25,2;56,5;2,2;Belo Horizonte
1992-10-21;7,7;0,0;22,9;69,5;2,6;Belo Horizonte
1992-10-22;4,6;4,8;20,9;80,8;2,3;Belo Horizonte
1992-10-23;3,4;7,2;21,1;75,5;1,9;Belo Horizonte
1992-10-24;3,6;0,0;21,5;76,0;2,2;Belo Horizonte
1992-10-25;4,3;0,0;22,3;65,0;2,1;Belo Horizonte
1992-10-26;5,4;0,0;22,4;65,3;2,0;Belo Horizonte
1992-10-27;5,4;0,0;22,9;69,5;1,8;Belo Horizonte
1992-10-28;3,7;0,6;21,1;84,8;0,6;Belo Horizonte
1992-10-29;1,4;8,4;21,5;86,8;1,5;Belo Horizonte
1992-10-30;1,5;3,2;22,0;87,3;1,3;Belo Horizonte
1992-10-31;1,6;2,4;21,8;91,0;0,8;Belo Horizonte
1992-11-01;1,4;43,6;22,1;81,8;1,4;Belo Horizonte
1992-11-02;2,0;10,2;20,5;94,8;1,6;Belo Horizonte
1992-11-03;0,5;21,6;21,0;82,8;1,7;Belo Horizonte
1992-11-04;2,0;11,2;21,1;90,3;1,3;Belo Horizonte
1992-11-05;1,0;26,4;18,4;91,3;2,7;Belo Horizonte
1992-11-06;1,7;38,1;17,3;90,0;1,9;Belo Horizonte
1992-11-07;1,8;11,4;18,2;85,3;2,5;Belo Horizonte
1992-11-08;2,5;0,2;20,9;81,5;1,9;Belo Horizonte
1992-11-09;3,0;19,9;20,0;79,3;0,4;Belo Horizonte
1992-11-10;2,1;2,4;21,4;81,0;1,5;Belo Horizonte
1992-11-11;3,0;6,0;22,6;76,0;2,2;Belo Horizonte
1992-11-12;3,3;2,8;22,8;70,0;2,0;Belo Horizonte
1992-11-13;4,1;0,0;22,8;67,3;1,9;Belo Horizonte
1992-11-14;4,6;0,0;24,5;55,8;1,4;Belo Horizonte
1992-11-15;5,4;0,0;24,3;60,0;1,4;Belo Horizonte
1992-11-16;7,2;0,0;25,3;56,3;1,7;Belo Horizonte
1992-11-17;5,8;0,0;23,1;75,8;2,0;Belo Horizonte
1992-11-18;3,0;2,6;22,1;77,0;2,0;Belo Horizonte
1992-11-19;3,5;11,6;22,9;71,5;2,2;Belo Horizonte
1992-11-20;4,0;0,0;23,2;64,3;2,0;Belo Horizonte
1992-11-21;4,9;0,0;22,8;80,3;1,6;Belo Horizonte
1992-11-22;2,9;0,4;23,8;67,3;1,1;Belo Horizonte
1992-11-23;3,7;4,0;24,7;65,0;1,8;Belo Horizonte
1992-11-24;5,2;0,0;24,2;70,8;2,1;Belo Horizonte
1992-11-25;4,9;7,4;23,6;62,3;1,6;Belo Horizonte
1992-11-26;4,8;0,0;23,6;67,0;1,2;Belo Horizonte
1992-11-27;5,3;0,0;21,1;74,0;2,4;Belo Horizonte
1992-11-28;6,1;0,0;19,4;73,8;3,2;Belo Horizonte
1992-11-29;3,7;0,0;20,0;65,8;2,6;Belo Horizonte
1992-11-30;5,8;0,0;20,8;63,0;2,1;Belo Horizonte
1992-12-01;6,1;0,0;20,5;84,0;1,8;Belo Horizonte
1992-12-02;1,9;38,0;20,8;88,3;1,0;Belo Horizonte
1992-12-03;1,4;5,8;22,5;72,5;1,3;Belo Horizonte
1992-12-04;3,3;9,4;22,2;77,0;1,6;Belo Horizonte
1992-12-05;4,1;2,4;22,3;73,8;2,5;Belo Horizonte
1992-12-06;4,3;4,0;23,6;60,5;2,3;Belo Horizonte
1992-12-07;4,2;0,0;22,4;72,3;1,9;Belo Horizonte
1992-12-08;3,4;18,0;22,5;80,5;1,1;Belo Horizonte
1992-12-09;3,0;14,6;22,3;69,3;2,5;Belo Horizonte
1992-12-10;4,9;7,2;21,7;88,3;1,6;Belo Horizonte
1992-12-11;1,7;29,4;20,3;96,3;1,5;Belo Horizonte
1992-12-12;0,6;130,6;21,4;85,8;1,7;Belo Horizonte
1992-12-13;2,0;30,0;21,2;70,8;1,5;Belo Horizonte
1992-12-14;5,0;0,0;20,3;74,8;1,8;Belo Horizonte
1992-12-15;3,7;2,8;22,2;65,0;1,8;Belo Horizonte
1992-12-16;4,3;0,0;22,0;78,5;1,2;Belo Horizonte
1992-12-17;2,7;0,3;20,5;89,5;0,9;Belo Horizonte
1992-12-18;0,6;38,6;20,2;91,0;2,0;Belo Horizonte
1992-12-19;0,8;27,8;21,6;87,0;0,6;Belo Horizonte
1992-12-20;1,6;3,9;21,1;83,0;1,6;Belo Horizonte
1992-12-21;1,9;4,4;23,1;69,8;1,1;Belo Horizonte
1992-12-22;4,0;0,0;23,9;71,0;2,1;Belo Horizonte
1992-12-23;5,2;0,0;23,6;60,3;2,1;Belo Horizonte
1992-12-24;7,0;0,0;22,7;51,8;2,6;Belo Horizonte
1992-12-25;6,3;0,0;24,5;52,0;1,6;Belo Horizonte
1992-12-26;5,5;4,0;21,1;82,0;1,1;Belo Horizonte
1992-12-27;1,9;31,6;20,0;88,8;1,0;Belo Horizonte
1992-12-28;1,5;10,8;21,5;83,3;0,8;Belo Horizonte
1992-12-29;1,8;8,9;20,5;88,5;0,3;Belo Horizonte
1992-12-30;1,2;3,0;22,2;70,0;1,8;Belo Horizonte
1992-12-31;5,1;0,0;23,9;56,5;1,9;Belo Horizonte
1993-01-01;6,9;0,0;24,6;61,0;1,7;Belo Horizonte
1993-01-02;6,9;0,0;26,4;50,3;1,6;Belo Horizonte
1993-01-03;6,2;0,0;23,8;71,3;3,0;Belo Horizonte
1993-01-04;4,3;7,0;22,5;80,5;1,8;Belo Horizonte
1993-01-05;2,4;45,2;21,1;84,5;0,8;Belo Horizonte
1993-01-06;1,9;19,2;20,6;93,0;1,4;Belo Horizonte
1993-01-07;1,3;12,6;22,7;85,5;1,3;Belo Horizonte
1993-01-08;2,7;6,8;23,0;70,3;2,2;Belo Horizonte
1993-01-09;1,9;5,6;22,2;76,3;1,7;Belo Horizonte
1993-01-10;2,8;16,1;23,6;61,8;1,7;Belo Horizonte
1993-01-11;5,1;0,0;24,7;60,3;1,1;Belo Horizonte
1993-01-12;4,8;15,4;24,8;63,0;1,9;Belo Horizonte
1993-01-13;6,1;2,4;24,9;52,0;3,0;Belo Horizonte
1993-01-14;8,4;0,0;23,7;57,8;2,7;Belo Horizonte
1993-01-15;7,5;0,0;24,8;55,0;1,9;Belo Horizonte
1993-01-16;5,8;0,0;23,9;70,5;1,3;Belo Horizonte
1993-01-17;5,0;10,6;23,3;71,3;2,9;Belo Horizonte
1993-01-18;3,5;3,4;22,0;73,5;1,6;Belo Horizonte
1993-01-19;2,5;2,0;20,9;87,3;1,1;Belo Horizonte
1993-01-20;1,9;9,8;22,0;88,5;1,4;Belo Horizonte
1993-01-21;2,3;8,3;22,4;82,8;1,5;Belo Horizonte
1993-01-22;2,8;1,8;21,1;91,5;1,4;Belo Horizonte
1993-01-23;1,5;22,6;21,6;84,5;0,8;Belo Horizonte
1993-01-24;1,5;11,1;23,3;71,8;1,1;Belo Horizonte
1993-01-25;5,2;0,0;23,9;56,8;2,0;Belo Horizonte
1993-01-26;6,6;0,0;24,8;54,8;1,8;Belo Horizonte
1993-01-27;5,8;0,0;25,0;60,3;2,1;Belo Horizonte
1993-01-28;6,2;0,0;24,2;59,8;2,0;Belo Horizonte
1993-01-29;6,0;0,0;24,6;67,0;2,1;Belo Horizonte
1993-01-30;6,4;0,0;24,8;51,5;2,2;Belo Horizonte
1993-01-31;9,3;0,0;24,8;56,3;2,6;Belo Horizonte
1993-02-01;7,3;0,0;24,2;60,0;1,4;Belo Horizonte
1993-02-02;7,0;0,0;24,1;60,5;1,9;Belo Horizonte
1993-02-03;5,7;0,0;21,4;88,0;1,3;Belo Horizonte
1993-02-04;2,3;14,2;21,8;85,3;1,8;Belo Horizonte
1993-02-05;1,6;40,2;21,3;93,0;0,8;Belo Horizonte
1993-02-06;2,4;20,4;22,7;76,8;1,6;Belo Horizonte
1993-02-07;3,5;0,0;24,4;68,5;1,6;Belo Horizonte
1993-02-08;4,2;1,8;22,9;78,8;0,9;Belo Horizonte
1993-02-09;3,3;0,0;25,1;60,0;2,2;Belo Horizonte
1993-02-10;6,0;0,0;24,2;75,5;1,8;Belo Horizonte
1993-02-11;4,1;4,0;23,8;65,0;1,7;Belo Horizonte
1993-02-12;4,9;0,0;22,4;75,3;1,7;Belo Horizonte
1993-02-13;2,8;36,2;21,2;82,3;1,7;Belo Horizonte
1993-02-14;2,7;5,6;20,6;96,0;1,1;Belo Horizonte
